Tweet,Category
"We all knew that the movie was a little over the top. The main issue was the
selective outrage from the Feminist brigade. They critise certain movies that
potray male lead characters as Dominant and vile. But at the same time they
encourage toxic female behaviours in movies . Who treat Their male
counterparts as DOG SHIT  
  
We somehow had to defend Kabir Singh  
There was no other way around",CAG
So then why he signed the movie???,CAG
"Is anyone out there in the Bollywood daring to make a path breaking
psychological or sci fi thriller without imposing any propoganda or portraying
all men as stupid lovers like they have nothing to achieve more than their
soulmate that too without imitating a Hollywood movie?",CAG
"Sir i respect u very much. But i am here for kabir singh review not for
liberals people review. Plz review the movie. Thank u.",CAG
Attitude and attitude,CAG
"s this is what happen, if 498a is not controlled. Man this nation is going in
path of falling in pit of shit. The young Man Lifes are in risk because of
498a. Beware before getting married. marry ""good women"" not ""Devil"" because
Devil will able to change face anything anywhere.",CAG
"After so many days I see this chutyia face. wow yar u are remain same chutiya
as much as you were before. Get well soon.",CAG
"Sir I truly hated this movie because I really face kabir singh in real life
and face and bear all the consequences .",CAG
"Sb pagal sexual tharki log hain gay, lesbians.
Dats pure lust not love..i wonder if mother nd father needs any law to show
their love?
My brother, my father loves me widout any law imposed by sme gay cji deepak
mishra.
U dont need to be gay or lesbian to love sme1..u only trying to satisfy ur
fuckin sexual realtion by hiding behind sme LGBT laws.",CAG
"What nonsense.
The illiterate people have ethics. The ones who are brainwashed with all the
shit going arround in the world, might be the ones who are physopaths.
But none, with some sense, like violence agains any kind. So stop assuming
bulshit.",CAG
"Hello Pratik,  
You have said in multiple videos about the importance of having an opinion and
the right to express that. Now an opinion depends on different thoughts,
situations,beliefs,background,relationships,experiences etc on a very personal
level. Difference on every aspect of life is the beautiful essence of the very
existence of human being. I, personally agree with many of your thoughts but
at the same time dont agree with some opinions. My question is why is it so
important to put a tag or lebelize the ones who have different thoughts or
dont agree with yours point of view? Why does everybody (who dont share the
opinions as yours) have to be a 'feminazi', 'liberal' etc? Dont you think we
should be respectful and polite to viewers ( more so because we are all
educated and well read people) in a public domain? Aggression is good when
applied cleverly and certainly not in unidimensional rage.  
Where is the Pratik who used to review The Apu Trilogy with love, care and
utmost sincere humility?",CAG
"KK no problem because the population is aldready 130 crore. If this country
can reduce it further by LGBT a little bit without trouble what is the
problem?😂😂",CAG
I badly agree with you,CAG
"Your opinion exactly matches with my opinion when I have seen Arjun reddy.
Original version of Kabir Singh. It's the dumbest film lack of heroism.",CAG
"1 feminist is on trending list , this is reply to her & u nailed it sir",CAG
"totally wrong story...i doesn't happens..he shouldn't killed his wife...He has
to tell his wife everything about him rather than to do this crime...i think a
real gay couples never do [this.It](http://this.it/) was just imagine story
that doesn't exist nd can't happens in real [life.so](http://life.so/) i don't
like this movie.. That's why l'm disliking this movie.",CAG
"l g b t is not gud for anyone because the meke a very bad desses Wich harmful
for non LGBT its too dangerous for comen people",CAG
"@Aspect Kracken we would love to know your opinion about Veere Di wedding. How
many girls became like those 4 from the movie??",CAG
"She looks like a fox from a drought affected area............she is bitch not
brought up by a good parents",CAG
"Bhai bahut sahi Kaha aapne. Liberals and feminists have become clowns of the
world. They have problem with everything. I'm a big fan of you and your
honesty.",CAG
"if movies are like our real life why making movies then ? no entertainement ,
unique problème is just we have to learn that this is not reality and we have
to stop being madarchod",CAG
"@Samy ThakurYou are just turning a blind eye on the real issue.Feminism now
doesnt mean equal rights,now it's just a way to spread hate.check any recent
event and while we are at it liberalism too has become just a word but what
these liberals are doing i",CAG
Trailer hi jhand tha. Bollywood is garbage except 10 ℅ movies,CAG
"@Meghna S you are mixing things..Sanju was a biography.. And the director had
to show Sanjay duty's life.. so ppl have truly criticised Sanjay dutt for
doing wot ever he has done in lyf.. But this one is a fictional movie.. Here
director had the scope to ",CAG
"Leonardo DiCaprio purchase his on screen wife in Wolf of wallstreet.  
feminists = OMG leo is so handsome he deserves Oscar for this.  
Shahid kapoor plays an intense role of kabir Singh  
Feminists = this is misogyny, patriarchy male dominance,
chauvinist,supremacist...L&L",CAG
Politics + Media + Religion + nuclear weapons = destruction,CAG
"we don't expect better than this from the people who watch ""Bhai"" films",CAG
"Now a days you talk more about feminist and liberals rather than taking about
the movie 😂",CAG
"I keep stay away from such movies
[13:26](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=13m26s) best ^_^",CAG
"Bhai achha hua un randwo ne Arjun Reddy pe review nhi diya wrna Sandeep wanga
sir apne masterpiece pe in liberals ka reaction dekh Arjun reddy se jyada pina
shuru kr dete😂",CAG
"This Roy lady should not be allowed to enter India ban her she is dirt messing
with true Indians Jaihind",CAG
Indians are obsessed with movies,CAG
Biggest chutyea on YouTube,CAG
"Lmao 🤣🤣🤣 Bhai World doesn't revolve around these bunch of fools, the best
thing we could do is IGNORE and PROGRESS, all they want is attention! if we
don't give that THEY'LL CRY . let's promote and practice our culture ,
sanathana dharmam full on! we'll progress. you know what watch the some of the
best Telugu films which is filled with our culture, and few movies are old but
make reviews on this people will watch and admire it and i'm sure you'll enjoy
it ,  
  
  
\- SHANKARA BARANAM,  
-SAGARA SANGAMAM,   
-GODAVARI, KHALEJA,   
\- SWATHI MUTYAM",CAG
