Sentence,Category
Lakti Ningthou... Better is you to write the script of mahabaratha... And may complete the cast. You kick out fool.... You know mt vasudevan the script writer had studeid of mahabaratha for 20 Years... And i hope you would not have better experience than him... So please. Realise the controversy....,CAG
Nothing to say he have his own opinion.,CAG
"shoaib akhtar is hitting puberty at hindi commentary box, get him out #indvspak",NAG
she does not deserve to be IPS How dare one police officer can argue with senior MLA even it's a  ruling party. Police cannot insult MLA who is elected by the people and has to support his people. in such situations she should has to brave enough instead of emotiona..disgusting,OAG
"377 is the section number . Section 377 in Indian law which punish
homosexuality",NAG
You're 5 months late?,NAG
I liked the film,NAG
@kohlilove_x: porkis k faces :p #indvspakyakh,NAG
"I watch your videos because of your wise words , but too many spoilers are
there in this video",NAG
"I don't understand you Muslim people don't live in their own country.. you settle down here are there , out of the crowd .. 
And talking about India and Pakistan matter",CAG
"Really what happened to all these incidents, can anyone from Tata group will come out and express before media.",NAG
rising from the dead dominar after speculation of three years,CAG
"We are happy,  don't required your theory,  go and wash your face",CAG
"Wht BJP has to say on the behaviour of this goon MLA?  Why is BJP silent on this? This shows BJPs double standard n hypocrisy. It is no different fm SP,BSP, RJD politicians.This party too has many criminals n antisocial elements.But BJP wants to hide its sins under the carpet n busy in blaming others.
Who has authorised this BJP goon to misbehave with lady IPS officer while performing her duty.
Does BJP has the courage to suspend n expel this MLA fm party n case filed agnst him as oer law.",OAG
Manipur lady comming to Kerala why don't she welcomed by the politicians here,CAG
Do you believe that the Indian justice system is so corrupted by politicians that major decisions can be influenced? Why then do you still practice law?,CAG
You are very truthfull and you got a certificate that you are an indian. :) like these people having certificate with 11 cases of murder etc. Google it.,CAG
Many Congratulations to the BJP for the victory. People of India have humbled us. With all humility we accept the will of the people. We failed in front of their will. Post-mortem will happen later for sure. Thanks for those who voted for Congress,NAG
"Great review by
[#prtikBrarode](http://www.youtube.com/results?search_query=%23prtikBrarode)
bhai  
You pointed Positive way Kabir singh",NAG
Nyc,NAG
"India has to lay strict rule for anti Indian agenda people and leaders
misleading the ignorant fanatic citizens",NAG
He is same joker who got a tight slap from King Khan for his stupid behaviour and he could not do anything. Again he is proving that he is expert in stupidity and nobody can match him in that. Btw who is Shirish Kunder? Shirish is the guy who got a tight slap from King Khan......and he is husband of Farah Khan.......this is his introduction......and media is giving so much importance to a person like him just to target BJP and Yogi ;-),OAG
"Bihar exit poll over, now UP exit poll.

All the best BJP",CAG
"He is right in my view.. prayers are made by heart no by loud speakers..
If honking is against law then miking should be toooo",CAG
"Anna hazare failed in his drama on kejriwal case. Hazare aim is to remove congress from power and he joined with kejriwal. Kejri is clever and he overcome hazare and defeated bjp and opposing till now. Anna hazare wont speak if bjp involve in money scandal, communal violence, hate speeches etc etc. Anna hazare is a hypocritic poison human being. Hazare never thought kejri will come into politics. Hazare may won in defeating congress but lost on kejri matter. Great actor hazare",OAG
Nice vibeo,NAG
Pad Yatra now moving through New Colony in #Gurgaon. Do show your support by joining it. #AAP,NAG
"Arjun controlled his mind from a very young age. Once three vaishyaas entered
the room where arjun was resting. But he quickly told all of them to get lost.",NAG
"Hahahahaha.
Begged from Israhell.
 Where is Agni and Prethvi.",CAG
It is unfortunate that EC is not concerned about the institution's neutrality & that is why our Karyakartas have to embark on a Satyagraha,CAG
"Olympics are mostly held by developing contries to make a status infront of the developed nations.
But reality is the country holding the Olympics gets nearly 5 to 10 years behind.
Even Australia suffered, so its clear Brazil will suffer more.
For a few medals this much roar is not good.
We know Brazil is suffering and this Olympics will just scratch the wound.",NAG
"All those who do not appreciate,  are just exposing their intent and maturity. ..",CAG
Very thoughtful and deep explanation indeed..Ã°Å¸ËœÂ®Ã°Å¸ËœÂ®,NAG
"Arjun Reddy and Kabir Singh both are worst movies, nothing so realistic ok...",NAG
"<https://goo.gl/search/Weather>
Ã¢â€ºâ€¦Ã¯Â¸Â It's 17Ã‚Â°C in Dhaka",NAG
#AAP Rally in Ghasera is starting where I will be addressing about why we need to challenge sectarian politics,NAG
ItÃ¢â‚¬â„¢s black law period,NAG
No One Has Been Able To Accuse The Central Govt Of Corruption: FM,CAG
I worked with tribals lived in forests & worked for Watershed management,NAG
most one-sided rivalry in world cup: 7-0 pak v sl 6-0 ind v pak 5-0 wi v zim 5-0 sl v zim 4-0 ind v ken #cwc15 #indvspak via @rgcricket,NAG
Man you're too good.,NAG
Probably the launch team has got no one to tell them about this worst idea....isn't expected from CNBC,OAG
How can we even talk about unity in the country when the so called patriots can't look past a persons religion,NAG
"Cut the crap and show the bike, hope the results wont be so boring as the event.",OAG
And today in the Central Hall Â¦@narendramodi recalled a question I had asked him in the interview- who is Modi's challenger - and he said Modi's challenger is Modi. #ayegatomodihi was the slogan of the campaign!,NAG
Himmatnagar and Sabarkantha have an old relation with our party. When the Jana Sangh was still growing this part of Gujarat blessed us. At the rally today highlighted the work and vision of NDA for farmers and youngsters. BJP's support in this part is at an all-time high,NAG
Govt and banks are cheat,OAG
"I have massive Respect for people who actually come here to see this.
If you are following this man, I know you are actually doing something with
your life. By the way I am one of his biggest fan. Let's make this family a
huge one.",NAG
I was in RSS from 1951 to 1957 and was regularly attending sakha. But one incident compalled me to leave this oganisation.,CAG
"You can say ,it is the fight between BJP & Congress within AAP. Here ,I am with BJP",CAG
Delighted to see Ajit Doval take over as National Security Advisor. About time we have a hardline NSA who's prepared to take tough decisions,NAG
You are write,NAG
My whatsapp no 8473802424 Ã°Å¸ËœË†,NAG
Gandhi: Every movement and satyagraha most of all must depend on its own inherent strength not on the weakness or silence of its critics,NAG
"No they should not be allowed as the institution about which it is talked
about is a very auspicious institution, moreover army teaches the civilians to
be disciplined and to do the right thing and homosexuality is a wrong thing
moreover due to the homosexuality of a person he or she cannot meet the
standards of Army and it will affect other soldiers too so they should never
be allowed as many times it is seen that the homosexuals suffer from STDs so
this wold harm the standards and reputation of Indian Army.....",NAG
"Kangana never publicised herself as a victim. Rather she portrayed herself as a fighter... And da fact is movie industry is all running on family business.. yes to a point talent matters to impress audience however da amount of chances a filmy background actor gets is immense. I feel sad fr actor like Sonu sold, vidyut, so and so who becz of no filmy background don get due credit. Whereas others due to there family influence get easy ticket to industry and over hyped by media off course before getting launched.. newaz well done fr this lady not to b carried away with negativity. She gt every right to say wat c faced n wat is hapning if dat makes film makers feel guilty and scared .. end of day how much psycho she is addressed she is bringing home national awards.. Ã°Å¸ËœÂÃ°Å¸Ëœâ‚¬",NAG
we are in railway station ...wave the green flag sherin .......,NAG
"Muslims and Islamic followers are eating away Hindu's and  Hinduism followers tax money, depriving basic amenities, they breed like rabbits and rats to eat freely our economy, and then abuse our nation, without contribution, if we ask ask contribution Allah o Akbar Then nothing will be there except blood, seeing the Muslims participation in abuse, it is really pathetic of majority population",OAG
"I respect u but my quation is y u dont apply this why u came to the power
U should apply this within 6 month
Y u r waited for next 2 year's to apply this
One more thing
If u ppl ragainst the curruption then y u r not supportive for ""janlokpal bill""",CAG
One Book wonder ...,NAG
Jaitley is insulting JP by saying he learnt satyagraha from JP. JP was a fighter never ran away from heat the way Jaitley did today,CAG
Anna is sounding like an opportunist. At least Arvind has stuck to what he started and has created a government and trying to do something constructive.,OAG
Can a party that has gone to the polls on an anti terrorism platform first put up a candidate accused of terrorism and then do nothing when that candidate takes credit for the death of one of the brave police officers who was killed fighting Pakistani terrorists on 26/11?,CAG
Sacred thread is not exclusive to Brahmins,NAG
Industry was fully prepared to meet the notification & we did not ask for any leniency: Pawan Goenka,NAG
"Its just a publicity stunt ...y v r fighting here 4 someones disgusting fault.???
First of all v all r human beings n came in dis world by one parent....now if they were hindu den v all r hindu n if they were muslim den v all muslims or others. 
If someone saying something to Allah den its muslims fault who dosnt tell him about  ISALM is dat religion which called SANATAN DHARM in india.",CAG
"Boycott Chinese goods ,China is a constant bully for India, they are using Pakistan and backing Pakistani terror put fits against India , they have blocked Indian NSG bid , more importantly they have stolen 80 thousands of skms of Indian land , china is dumping their products to destroy Indian domestic industry as they donÃ¢â‚¬â„¢t want India to grow economically , there fore we want XI JIN Ping must go back",OAG
"when someone takes yogi seriously,he shouldn't have a problem with Shirish at oll !",NAG
anti hindu express is trying to get something against hindus in kerala after killing of RSS workers by their master communist... so they got this news.... bootlikcer of CPM sponsored by china....,OAG
