Sentence,Category
napmindia: .NarmadaBachao activist Mansaram extends support to fasting students #StandWithJNU #FightBackJNU pic.twitter.com/bJjg4yuDCB,NAG
"Moni Singh If a woman has a choice to not work outside so be it. She then can decide whether to work outside or work at home. And how is working at home not a job ? And anyway she spoke only for herself, not for the world. Then why is everyone offended? And why is it necessary to have social validations to prove your identity ? Isn't being a good human being an identity. True equality will come the day when both stay at home moms and DADS are given equal respect as working men and women.",CAG
Awesome concept,NAG
ARE AVIATION STOCK PART OF PORTFOLIO AS GIUDED BY WARREN BUFFET?,NAG
Shree Anna hazare is a sence less  person & very opportunist . he is very  very bewakuf because  now he is criticising mr A . Kejriwal,OAG
"Arrested for what? Know a little about our Constitution. Let's see who will
arrest her.",NAG
Arun Signal ....using such words barking? Shameful. Very bad.So intolerant?,CAG
the man defending that dayneis home made,NAG
That is so so so true sir!!!!,NAG
duty free accent is the highlight of the debate :D:D:D,NAG
"Beta u know, what is surgical strike?? Lol",CAG
when they accept their devils work...I think that is enough cause to get start war.. finish Pakistan from the world map....,OAG
"sir my questions are ignored, i have portfolio in sunpharma, century tex, banks. all are down, which sector is good to enter ?",NAG
"In govt place not done, th en what? in the railway station  not new and old are so detoriate like to investment 1 kg cement  and also to asked to a hakur to investment to rectified urrnial  consider rail occupied.",CAG
This is fucking 3 years old video from Mexico.wake up you idiots,OAG
"Wow  
Good",NAG
"Muslim in India deserves reservation.
It is their right.
They are attacked all over India because they arent in mainstream.",CAG
"Name Ranga  
Name Billa  
Adress Pm NivasÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",NAG
Made in russia just painted in india Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,CAG
"U got her wrong... 
Killing innocents was also a part of our freedom struggle... 
Remember General Dyre did this in Jallianwala Bagh... 
So she is justified in saying the ppl who committed the murder were innocent, just like the way General Dyre was, and later the British public showed solidarity towards him.. 
Everything was a part of the 200 yr long struggle...",CAG
18+,NAG
sir plzz sir titanic plzz,NAG
"Seems he forgot SC's order, wat to say to this retarded personality?",OAG
Wow!!! my thought match with you...you are doing well...,NAG
Awsoume video... Keep it up ..love u all Ã¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢ÂÂ¤Ã¯Â¸Â,NAG
indian express is jokeing news,OAG
B coz he is with B J P And lots of money...............         AAP doesn't have.,CAG
"Plz don't open ur trading account with samco..
Thay r unreasonable with their services. .",NAG
This perverted intellectual is friend of Pakistan and enemy of India.  When one of your family gets killed will realize misdeeds of neighbor,OAG
"FOOL,lady killer how dare you talk about the Congress Party like this you fool",OAG
"If you still think Cho was speaking as a sycophant of Modi even after his demonetisation move, you must be extremely anti-Modi.",CAG
Stop barking,OAG
"Prices for the @BajajDominar 400 announced, Ã¢â€šÂ¹1.36lakh for non ABS, Ã¢â€šÂ¹1.5lakh for the ABS variant. Introductory price",NAG
@archnasingh781: akhtar commentator q has rha hai? kutty ka bacha. #indvspak #cwc15hahahahahahaha,NAG
"6 months ago Kallu mama(Amit Shah) said after surgical strike, Pakistan will dare to attack India & it is the end of Pak's cross border terror. Today here we stand, 2016 witnessed highest number of soldiers martyr  and its continuing in 2017. Wasn't SurgicalStrike a paid media hype & BJP's Propaganda ?",CAG
What about arjun reddy ??,NAG
Looks like a drug addict,NAG
If we go through the indian political history Anna is just miniature of Mahatma Gandhi & Jay Praksh Narayan..,NAG
She said her daughter is not a puppy. Doesn't mean everyone else's kids are puppies!,CAG
Sure dude we know in Pakistan only brothers and sisters have intercourse (all of pork is bc),OAG
"Nusrat Nazir Saudi Arabia is well documented for systematic discrimination against the expatriate laborers not just from India but also from other countries like Indonesia, Philippines, Pakistan, Bangladesh and so on. In fact, some nations had to put stop to labor immigration because of the horrible treatment their citizens received under Saudi system.",OAG
"Yes of course! Unless he/she is passionate, it's all about the brand.",CAG
No way close to bullet ... Bullet is the legend,NAG
I'm wery heppy today bcose tho indian dog going to jhannam good pak army,OAG
Agree with you 100%,NAG
Pakistan is trying to establish that they got killed by fire.....such casualties take place in cross border fire.....to mutilate a body u need to have dat body in ur custody.....if Pakistan army crossed the LoC which u hav fenced all along and mutilated the bodies and came back then plz tell ur army to start wearing bangles as part of thier uniform.....and if they were inside Pakistani territory then surely they were at wrong place .....Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€°,OAG
Shame,OAG
"Four more shots please,veeri the wedding ka review karoÃ°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦Ã°Å¸Ëœâ€¦",NAG
Pig and nothing else flop actress and sona is so boaring monkey,NAG
In Kolkata really to asked be available either by govt or by local arrange or petrol pump or hospital near to shealdha station to avoid rail failure,CAG
"What is this new wave of feminism? Man, these are the kind of useless people who make stupid ill - informed statements and give feminism a bad name. Also, I like being aggressive, since when is she authority on that.",CAG
There is a disk failure in the array. Check that first. Ã°Å¸ËœÂ,CAG
here it is mauka mauka #indvsuae,NAG
Shame on shiv sena ...he should have been thrown out of party !!!,OAG
Very good bro... excellent..I like it,NAG
"Agree, bad message here.",NAG
Coll girl kno live a,NAG
How the  Pakistani soldier mutilates an Indian BSF jawan? By entering in to loc? Don't make fool of your nation.,CAG
How can someone produce bills for gold received from our ancestors,NAG
#indvsuae #news moeder james foley vergeeft is-beul - powned http://t.co/gmze4lkdmr,NAG
I mean whoever announced ar as intellect,NAG
Abp means All Bjp Paid News to make fools in India,OAG
Epic movie,NAG
Demonitization will b successful only wen we get rid of pollution.. Traffic.. Only wen we have good roads..transportation and infrastructure..real estate bubble shud burst...aftr payin so much tax..  A common man expects atleast this much..,CAG
no postmartom before december tax shown recoeds..... no fear to bussines man who is ready to do digitalisation now onwards....,CAG
Are you sure you are a Muslim or you are just fooling people with your false name. But if you really are you are undoubtedly a 'munafiq'. And may you rot in hell.,OAG
Agree with you,NAG
"Wow that's cool bcz i love all lesbians & gays. They are more spacial than uh
in my opinion. So i support them cz i respect them Ã¢ÂÂ¤Ã¢ÂÂ¤. Bt i m nt a lesbian",NAG
"Why use cops to fight a guerella insurgency in the jungle when real paramilitary troops can be created and be given a clear mandate?

CRPF is fighting with one arm tied,one eye closed and wrung with beuracratic hurdles that hinder equal benefits and logistical support.

You can't fight naxals with policeman.
You need real paramilitary units.",CAG
The way he did makes it a whole lot funnier,NAG
50 days is over modi sir do something for money problem,CAG
Yea so says the people from states with no proper primary healthcare or proper sanitation.,CAG
True!!,NAG
"If she is residing abroad and flying in specifically to provoke unrest, it is
a political crime, US Govt has laws in place to curtail such activities hence
it should be addressed by proper authorities.",NAG
you need to study law before saying anything to Indian express,CAG
not even a single goal congress govt achieved in last 9 year except corruption and high Inflation......,OAG
Salute for your honestly brother! Raise the voice!,NAG
"You are very articulate in your language and thoughts. Well done and keep it
up.",NAG
"<https://youtu.be/cPCwJx6XKs0>  
Kabir Singh podcast Ã°Å¸â€˜â€ ",NAG
imo namber call me 008801850322634...ok,NAG
Sir Ã°Å¸â€™Â flowers for you :) may you recover fast :),NAG
No action on shyam benegal report..shows a lot about 'Governance'..!,CAG
"Endless Nonsense, how come they only realize that things were not all ok in whichever party they were when they get sacked.What were they doing all this while, if his conscience had bothered him so much, should have come clean earlier, not when you are shown the door, otherwise it simply seems like a matter of wanting to get even with your former boss...to sum it up Khisiyani billi khamba Nocha is the right word for people like these.",CAG
Once his term comes to end he will say give me another 5 yrs by that time he will completely ruin the country,CAG
No means no... Awesome sarcasm...,NAG
"Belive me nothing wrong will be proved  , useless media  useless  sebi  useless  govt",OAG
You disowned your trusted soldier kasab.  Osama remained in your country and you did not resist when they were captured alive by american forces in your own country.  Hence world knows that your country is full of pigs and you have been in denial mode and you will perish one day and will be wiped out of the globe,CAG
"Men are not above women, but the opposite is also true! We are equal.",NAG
"for Indians and Internation community, India is under tremendous pressure and even Turkish President asks India to stop terrorism and start dialogue with Pakistan..thus Modi govt. had to use these tactics to blame Pakistan....",CAG
Roy to galoos,NAG
He is our PM who has no ability to speak properly at International forum.,CAG
"Bollywood characters are also somehow influenced by previous generation
Bollywood characters.",NAG
Accused of killing wife. Loina clean chit fanglamni Atol Kazi Nurul Hussain Rafique Ahmad,CAG
"rt @indiancricnews: last meeting b/w #indvuae july 16, 2004 at dambulla (asia cup) india 260-6 (50), uae 144 (35) india won by 116 runs #iÃ¢â‚¬Â¦",NAG
Aap kejriwala goons has been doing all dirty and goons worked in Delhi now.,OAG
"that's bhajan not disturbing you coz it's in India..but it would be harmful for you if you living in Pakistan, Bangladesh, Iran,Arab etc country !! So stop your secular behavior !! He didn't tell to stop Azan or Arti but he just said that you don't do it in mike with high sound in morning !!    But so many sickular's turning it into communal comment !!",CAG
"thank you so much call boys understanding some girl not forcing to life
partner",NAG
